village_id,latitude,longitude,elevation,x_cross_km,downscaled_jjas_rainfall_mm,inside_validated_band
ka.geojson:21168,13.79532,76.11741,769.5,119.98,334.4,True
ka.geojson:21169,13.79351,76.0372,755.9,110.29,341.1,True
ka.geojson:21170,13.76593,75.77534,682.4,79.68,456.6,True
ka.geojson:21171,13.78694,75.76913,642.8,79.27,462.7,True
ka.geojson:21172,13.79794,75.97435,783.5,102.65,349.2,True
ka.geojson:21173,13.79344,75.93517,859.3,98.06,362.2,True
ka.geojson:21174,13.79319,75.95959,799.9,100.95,351.8,True
ka.geojson:21175,13.79354,76.00917,757.0,106.9,343.6,True
ka.geojson:21176,13.7858,75.9982,768.6,105.71,345.8,True
ka.geojson:21177,13.77924,76.09903,758.0,118.03,337.1,True
ka.geojson:21178,13.78904,75.94826,828.9,99.66,354.1,True
ka.geojson:21179,13.78701,75.97929,783.8,103.41,347.5,True
ka.geojson:21180,13.78894,76.07853,757.4,115.39,338.0,True
ka.geojson:21181,13.78364,75.95123,843.1,100.09,352.1,True
ka.geojson:21182,13.78631,76.05338,760.8,112.39,340.5,True
ka.geojson:21183,13.76563,75.91501,808.0,96.02,359.9,True
ka.geojson:21184,13.76206,75.75767,655.2,77.67,472.0,True
ka.geojson:21185,13.74409,75.49686,623.6,49.75,879.8,True
ka.geojson:21186,13.76897,75.94006,834.2,98.98,355.5,True
ka.geojson:21187,13.75411,75.74267,642.3,75.94,483.6,True
ka.geojson:21188,13.74429,75.79504,683.5,82.0,414.2,True
ka.geojson:21189,13.77251,76.05345,747.4,112.65,341.3,True
ka.geojson:21190,13.77335,76.02344,754.9,109.01,344.7,True
ka.geojson:21191,13.7766,76.009,769.7,107.19,346.0,True
ka.geojson:21192,13.77557,75.98844,780.4,104.72,348.2,True
ka.geojson:21193,13.75298,75.70504,625.8,71.74,526.2,True
ka.geojson:21194,13.77372,75.97622,814.6,103.27,350.0,True
ka.geojson:21195,13.7533,75.69081,620.7,70.18,542.3,True
ka.geojson:21196,13.76271,75.82077,722.2,84.88,412.6,True
ka.geojson:21197,13.72853,75.59171,691.1,59.01,700.0,True
ka.geojson:21198,13.75692,75.80127,706.2,82.64,425.9,True
ka.geojson:21199,13.74626,75.76098,659.5,78.01,457.6,True
ka.geojson:21200,13.76144,75.88553,737.3,92.54,366.9,True
ka.geojson:21201,13.74021,75.68802,621.2,69.71,545.1,True
ka.geojson:21202,13.77542,76.12267,753.1,120.9,335.5,True
ka.geojson:21203,13.76275,75.89875,753.2,94.11,363.4,True
ka.geojson:21204,13.76461,76.03674,740.9,110.77,343.7,True
ka.geojson:21205,13.75044,75.78489,692.4,80.77,434.8,True
ka.geojson:21206,13.72156,75.46167,628.3,45.3,1041.7,True
ka.geojson:21207,13.75933,75.97995,794.4,104.0,351.8,True
ka.geojson:21208,13.74865,75.82128,695.5,85.05,395.3,True
ka.geojson:21209,13.7624,76.06924,739.1,114.71,341.0,True
ka.geojson:21210,13.75226,75.97416,804.8,103.43,353.5,True
ka.geojson:21211,13.75621,75.89978,750.9,94.34,364.4,True
ka.geojson:21212,13.76379,76.12418,750.1,121.18,336.3,True
ka.geojson:21213,13.76147,76.10097,745.5,118.48,338.4,True
ka.geojson:21214,13.75133,75.89901,741.0,94.33,365.7,True
ka.geojson:21215,13.73575,75.74638,647.1,76.36,459.0,True
ka.geojson:21216,13.75522,76.08415,740.6,116.55,340.3,True
ka.geojson:21217,13.71365,75.50685,654.0,49.67,910.7,True
ka.geojson:21218,13.73663,75.78018,666.0,80.32,419.3,True
ka.geojson:21219,13.74708,76.00327,757.8,107.03,350.0,True
ka.geojson:21220,13.74196,75.93079,763.8,98.36,362.3,True
ka.geojson:21221,13.74498,75.88575,723.1,92.84,369.8,True
ka.geojson:21222,13.74692,76.03211,743.7,110.48,346.4,True
ka.geojson:21223,13.74282,75.96873,815.6,102.94,355.1,True
ka.geojson:21224,13.74628,75.91446,749.7,96.3,364.2,True
ka.geojson:21225,13.73304,75.84935,688.5,88.66,381.0,True
ka.geojson:21226,13.74765,76.05483,733.3,113.17,343.8,True
ka.geojson:21227,13.74089,75.89774,723.2,94.37,368.5,True
ka.geojson:21228,13.72997,75.83,679.5,86.37,386.8,True
ka.geojson:21229,13.74327,76.12141,738.0,120.88,335.5,True
ka.geojson:21230,13.73202,75.821,674.7,85.25,388.4,True
ka.geojson:21231,13.73175,75.73609,638.0,75.18,466.4,True
ka.geojson:21232,13.7334,75.86617,697.0,90.69,377.0,True
ka.geojson:21233,13.73538,76.08563,729.3,116.79,340.3,True
ka.geojson:21234,13.73507,75.96078,780.6,102.12,357.6,True
ka.geojson:21235,13.72632,75.94699,779.6,100.6,361.8,True
ka.geojson:21236,13.73156,75.95273,782.2,101.2,359.6,True
ka.geojson:21237,13.73407,75.77093,656.2,79.25,425.4,True
ka.geojson:21238,13.73483,75.88186,708.2,92.56,373.2,True
ka.geojson:21239,13.72687,75.76081,648.2,78.13,425.3,True
ka.geojson:21240,13.71647,75.74112,655.8,75.91,431.5,True
ka.geojson:21241,13.72092,75.71038,636.1,72.24,484.5,True
ka.geojson:21242,13.73742,76.03381,750.6,110.78,347.4,True
ka.geojson:21243,13.72018,75.6884,618.9,69.69,525.7,True
ka.geojson:21244,13.73097,75.9045,733.2,95.38,369.5,True
ka.geojson:21245,13.71027,75.72231,650.7,73.75,444.7,True
ka.geojson:21246,13.73258,75.98212,765.6,104.71,354.9,True
ka.geojson:21247,13.69145,75.4218,665.4,40.15,1250.1,True
ka.geojson:21248,13.71619,75.67089,614.3,67.68,551.7,True
ka.geojson:21249,13.73449,76.05467,740.2,113.24,345.5,True
ka.geojson:21250,13.73524,76.13175,736.6,121.96,332.8,True
ka.geojson:21251,13.72079,76.00353,766.4,107.36,353.6,True
ka.geojson:21252,13.72099,76.01894,759.1,109.15,351.6,True
ka.geojson:21253,13.69493,75.40271,659.1,38.32,1340.7,True
ka.geojson:21254,13.72088,75.77755,656.2,80.2,406.6,True
ka.geojson:21255,13.72161,75.79572,663.1,82.38,399.2,True
ka.geojson:21256,13.728,75.92867,757.8,98.36,364.3,True
ka.geojson:21257,13.72446,75.88422,707.0,93.05,375.4,True
ka.geojson:21258,13.71963,75.82561,677.3,86.03,391.6,True
ka.geojson:21259,13.71265,75.68,618.4,68.75,522.3,True
ka.geojson:21260,13.7295,76.11312,724.1,119.84,334.3,True
ka.geojson:21261,13.68332,75.4489,678.8,42.76,1149.7,True
ka.geojson:21262,13.69999,75.62929,660.6,62.91,608.2,True
ka.geojson:21263,13.71947,75.83699,686.1,87.41,388.5,True
ka.geojson:21264,13.70956,75.66044,619.3,66.49,557.4,True
ka.geojson:21265,13.70098,75.64775,630.1,65.05,561.1,True
ka.geojson:21266,13.71749,75.85025,694.7,89.06,386.0,True
ka.geojson:21267,13.72294,75.94169,773.0,100.01,363.4,True
ka.geojson:21268,13.71669,75.8655,704.5,90.92,381.9,True
ka.geojson:21269,13.72593,76.06426,734.0,114.34,342.6,True
ka.geojson:21270,13.71677,75.78444,666.4,81.1,404.8,True
ka.geojson:21271,13.71318,75.79568,673.6,82.52,402.9,True
ka.geojson:21272,13.72326,76.00176,761.1,107.13,353.6,True
ka.geojson:21273,13.7132,75.95531,776.2,101.76,362.4,True
ka.geojson:21274,13.71867,75.97874,763.9,104.47,357.8,True
ka.geojson:21275,13.71873,75.81118,672.5,84.3,396.1,True
ka.geojson:21276,13.71524,75.76027,653.2,78.22,415.3,True
ka.geojson:21277,13.72035,76.04731,745.4,112.4,345.1,True
ka.geojson:21278,13.7188,75.90648,741.1,95.84,370.6,True
ka.geojson:21279,13.70848,75.70205,632.2,71.37,471.3,True
ka.geojson:21280,13.70345,75.68032,628.1,68.85,498.1,True
ka.geojson:21281,13.70215,75.78102,688.2,80.95,412.8,True
ka.geojson:21282,13.7237,76.12627,723.2,121.19,334.1,True
ka.geojson:21283,13.70802,75.67134,620.5,67.76,526.5,True
ka.geojson:21284,13.71981,76.10615,717.0,118.94,335.9,True
ka.geojson:21285,13.70955,75.92954,758.2,98.74,368.2,True
ka.geojson:21286,13.70203,76.14847,719.8,122.9,333.3,True
ka.geojson:21287,13.70516,75.80825,683.2,84.2,402.7,True
ka.geojson:21288,13.71045,75.88108,716.7,92.92,378.4,True
ka.geojson:21289,13.70262,75.84592,712.9,88.81,390.7,True
ka.geojson:21290,13.70666,75.90531,735.1,95.89,374.3,True
ka.geojson:21291,13.72122,76.09397,718.2,117.63,336.2,True
ka.geojson:21292,13.69717,75.76835,702.9,79.51,419.8,True
ka.geojson:21293,13.71413,76.13767,726.4,122.19,335.5,True
ka.geojson:21294,13.70657,76.09473,726.2,117.46,338.4,True
ka.geojson:21295,13.69801,75.83498,714.1,87.57,395.3,True
ka.geojson:21296,13.70271,75.70631,638.3,71.94,453.7,True
ka.geojson:21297,13.70207,75.69898,640.3,71.07,463.0,True
ka.geojson:21298,13.70843,75.82217,680.2,85.82,397.1,True
ka.geojson:21299,13.70961,75.97549,772.9,104.15,359.7,True
ka.geojson:21300,13.70918,76.0304,766.7,110.44,345.9,True
ka.geojson:21301,13.70304,75.81657,687.1,85.25,400.7,True
ka.geojson:21302,13.67894,75.49848,696.2,48.04,968.8,True
ka.geojson:21303,13.69166,75.6576,656.2,66.28,510.0,True
ka.geojson:21304,13.69072,75.64477,707.4,64.77,536.9,True
ka.geojson:21305,13.705,75.8702,719.5,91.7,382.5,True
ka.geojson:21306,13.68274,75.71473,685.4,73.27,451.5,True
ka.geojson:21307,13.69193,75.70388,648.9,71.8,451.4,True
ka.geojson:21308,13.69349,75.68864,640.5,69.95,464.4,True
ka.geojson:21309,13.70161,75.85797,709.2,90.29,386.7,True
ka.geojson:21310,13.70372,76.17015,718.5,125.14,331.2,True
ka.geojson:21311,13.70729,76.12008,713.7,120.15,337.3,True
ka.geojson:21312,13.69115,75.75817,697.9,78.38,427.1,True
ka.geojson:21313,13.69604,75.79974,693.2,83.34,409.1,True
ka.geojson:21314,13.69171,75.77335,725.2,80.22,421.3,True
ka.geojson:21315,13.68911,75.97189,784.0,103.74,357.0,True
ka.geojson:21316,13.69286,75.78809,722.7,81.98,414.8,True
ka.geojson:21317,13.69872,75.88245,732.4,93.27,382.0,True
ka.geojson:21318,13.70664,76.07104,735.2,114.91,339.8,True
ka.geojson:21319,13.68214,75.87046,799.7,92.04,389.2,True
ka.geojson:21320,13.68392,75.7441,687.1,76.81,437.6,True
ka.geojson:21321,13.65349,75.65992,701.8,67.17,509.1,True
ka.geojson:21322,13.69097,75.82194,699.4,86.12,401.3,True
ka.geojson:21323,13.6975,75.89298,735.5,94.54,379.2,True
ka.geojson:21324,13.68547,75.67793,632.6,68.79,471.0,True
ka.geojson:21325,13.70025,76.00164,779.3,107.15,351.4,True
ka.geojson:21326,13.69891,75.92694,751.0,98.54,371.0,True
ka.geojson:21327,13.68661,75.68668,642.2,69.82,464.0,True
ka.geojson:21328,13.68355,75.85588,742.0,90.3,393.1,True
ka.geojson:21329,13.6979,76.05368,751.6,112.87,342.1,True
ka.geojson:21330,13.68078,76.19912,695.0,126.67,331.2,True
ka.geojson:21331,13.6834,75.80372,754.2,84.05,410.3,True
ka.geojson:21332,13.69504,75.94934,779.8,101.17,366.8,True
ka.geojson:21333,13.66033,75.42621,694.9,39.85,1282.7,True
ka.geojson:21334,13.69366,75.91163,744.5,96.79,375.8,True
ka.geojson:21335,13.68887,75.99044,792.9,105.81,350.7,True
ka.geojson:21336,13.6914,75.93048,758.9,99.0,372.2,True
ka.geojson:21337,13.68475,76.00083,787.5,106.91,349.3,True
ka.geojson:21338,13.69575,76.13272,709.4,121.07,334.7,True
ka.geojson:21339,13.6778,75.70416,657.1,72.08,460.7,True
ka.geojson:21340,13.67901,75.67911,658.5,69.03,473.9,True
ka.geojson:21341,13.67786,75.78501,747.2,81.89,420.1,True
ka.geojson:21342,13.68825,76.01652,784.8,108.67,347.3,True
ka.geojson:21343,13.68919,76.10543,723.0,118.06,337.7,True
ka.geojson:21344,13.6789,76.03208,766.8,110.14,348.7,True
ka.geojson:21345,13.68366,76.0454,756.3,111.67,346.5,True
ka.geojson:21346,13.65826,75.52826,709.2,51.35,782.8,True
ka.geojson:21347,13.68894,75.98521,790.2,105.23,352.1,True
ka.geojson:21348,13.6812,75.96036,784.9,102.39,357.3,True
ka.geojson:21349,13.68026,75.90571,752.0,96.17,380.4,True
ka.geojson:21350,13.67833,75.81539,737.4,85.54,408.9,True
ka.geojson:21351,13.66684,75.6987,668.2,71.63,472.6,True
ka.geojson:21352,13.64915,75.47846,667.1,45.61,996.0,True
ka.geojson:21353,13.68312,76.15752,702.2,122.91,332.5,True
ka.geojson:21354,13.67945,76.01967,779.2,108.84,349.0,True
ka.geojson:21355,13.68593,75.94885,790.5,101.12,364.8,True
ka.geojson:21356,13.68726,76.07359,745.1,114.72,343.1,True
ka.geojson:21357,13.67874,75.82301,707.8,86.44,406.4,True
ka.geojson:21358,13.68821,76.11222,718.1,118.71,336.6,True
ka.geojson:21359,13.63638,75.50839,680.2,49.2,744.7,True
ka.geojson:21360,13.68522,76.09427,730.4,116.78,338.9,True
ka.geojson:21361,13.67075,75.81908,733.9,86.08,410.1,True
ka.geojson:21362,13.67738,75.9142,768.7,97.15,376.9,True
ka.geojson:21363,13.62653,75.65535,783.6,67.11,531.8,True
ka.geojson:21364,13.66789,75.89219,833.0,94.62,383.3,True
ka.geojson:21365,13.68334,76.08828,735.3,116.1,339.6,True
ka.geojson:21366,13.66528,75.83266,736.4,87.74,407.1,True
ka.geojson:21367,13.68414,76.17476,695.9,124.61,331.5,True
ka.geojson:21368,13.68197,76.12571,713.0,119.78,335.6,True
ka.geojson:21369,13.67922,75.93095,768.1,99.06,369.5,True
ka.geojson:21370,13.64836,75.45602,830.2,43.04,1110.4,True
ka.geojson:21371,13.6438,75.77042,765.4,80.6,443.7,True
ka.geojson:21372,13.6729,75.92177,780.0,98.0,370.6,True
ka.geojson:21373,13.65817,75.85701,772.3,90.59,399.1,True
ka.geojson:21374,13.63014,75.42663,721.0,39.66,1220.5,True
ka.geojson:21375,13.6601,75.71299,677.9,73.49,467.4,True
ka.geojson:21376,13.66944,75.93252,780.9,99.18,363.5,True
ka.geojson:21377,13.66959,75.94581,798.5,100.66,358.9,True
ka.geojson:21378,13.66262,75.91436,805.8,97.1,368.2,True
ka.geojson:21379,13.65813,76.05784,752.2,112.01,343.5,True
ka.geojson:21380,13.67776,76.10791,727.3,117.83,337.3,True
ka.geojson:21381,13.67058,75.97767,796.8,104.15,354.6,True
ka.geojson:21382,13.66024,76.03526,769.0,109.85,346.3,True
ka.geojson:21383,13.66719,76.13739,711.8,120.11,335.2,True
ka.geojson:21384,13.64823,76.07044,743.4,112.71,341.6,True
ka.geojson:21385,13.65211,75.80875,756.8,85.03,421.8,True
ka.geojson:21386,13.65608,75.94833,802.9,100.7,362.8,True
ka.geojson:21387,13.64259,75.53237,675.0,51.97,675.1,True
ka.geojson:21388,13.65719,75.97124,801.4,103.16,361.0,True
ka.geojson:21389,13.65832,76.00853,795.3,107.07,352.1,True
ka.geojson:21390,13.6667,76.16198,714.8,122.35,334.2,True
ka.geojson:21391,13.6643,76.08903,737.9,115.34,339.3,True
ka.geojson:21392,13.65652,76.1268,722.3,118.46,337.4,True
ka.geojson:21393,13.65869,76.1095,726.0,116.99,337.9,True
ka.geojson:21394,13.62321,75.47169,718.0,44.99,837.5,True
ka.geojson:21395,13.64716,76.22813,696.9,126.51,330.3,True
ka.geojson:21396,13.63021,75.72381,748.5,75.23,478.0,True
ka.geojson:21397,13.66679,76.17202,704.0,123.26,333.4,True
ka.geojson:21398,13.64485,75.83549,788.4,88.12,404.6,True
ka.geojson:21399,13.63626,75.9007,883.8,95.18,378.6,True
ka.geojson:21400,13.66444,76.18949,693.7,124.66,332.8,True
ka.geojson:21401,13.62493,75.49978,678.2,48.32,729.1,True
ka.geojson:21402,13.65006,76.09203,737.2,114.84,340.1,True
ka.geojson:21403,13.63604,75.8567,839.8,90.41,385.8,True
ka.geojson:21404,13.64098,76.19709,701.3,123.39,332.4,True
ka.geojson:21405,13.64823,75.93416,811.8,99.02,368.3,True
ka.geojson:21406,13.6449,75.92035,822.8,97.47,371.2,True
ka.geojson:21407,13.60223,75.39217,722.9,35.79,1203.6,True
ka.geojson:21408,13.63416,75.80596,739.6,84.73,419.8,True
ka.geojson:21409,13.64796,75.98131,803.8,103.92,357.4,True
ka.geojson:21410,13.64799,76.03789,763.3,109.57,346.3,True
ka.geojson:21411,13.6574,76.18498,688.4,123.73,333.7,True
ka.geojson:21412,13.65199,76.08082,743.2,113.9,340.2,True
ka.geojson:21413,13.64929,76.16712,696.0,121.55,335.7,True
ka.geojson:21414,13.64686,76.24814,706.9,128.11,329.8,True
ka.geojson:21415,13.64858,76.14087,715.8,119.19,337.2,True
ka.geojson:21416,13.64561,76.15198,704.8,119.94,336.9,True
ka.geojson:21417,13.63528,75.97791,808.6,103.09,356.1,True
ka.geojson:21418,13.6438,75.95402,806.5,100.98,365.5,True
ka.geojson:21419,13.62458,76.00651,784.6,105.32,352.0,True
ka.geojson:21420,13.62941,75.82422,775.4,86.75,398.9,True
ka.geojson:21421,13.63215,75.93395,844.2,98.53,369.4,True
ka.geojson:21422,13.62775,76.08383,731.8,112.6,344.3,True
ka.geojson:21423,13.61079,75.42037,724.4,39.04,1066.1,True
ka.geojson:21424,13.61551,75.53925,672.4,53.24,678.3,True
ka.geojson:21425,13.63545,75.95827,809.1,101.12,361.8,True
ka.geojson:21426,13.63438,76.03527,766.0,108.59,347.3,True
ka.geojson:21427,13.60974,75.49481,694.7,47.96,757.1,True
ka.geojson:21428,13.63415,76.12052,717.8,116.31,340.5,True
ka.geojson:21429,13.60173,75.4634,707.1,44.31,832.9,True
ka.geojson:21430,13.62829,76.13898,708.6,117.42,338.3,True
ka.geojson:21431,13.6084,75.51607,687.4,50.57,726.2,True
ka.geojson:21432,13.63326,76.10445,723.0,114.83,341.7,True
ka.geojson:21433,13.62475,76.06442,746.8,110.65,347.1,True
ka.geojson:21434,13.579,75.22551,642.7,16.68,3245.7,True
ka.geojson:21435,13.58307,75.67662,894.6,69.87,510.2,True
ka.geojson:21436,13.58052,75.76233,900.4,79.13,456.6,True
ka.geojson:21437,13.61458,75.79333,842.4,83.16,413.5,True
ka.geojson:21438,13.6283,76.04736,754.1,109.34,347.9,True
ka.geojson:21439,13.60204,75.99274,790.6,102.62,359.1,True
ka.geojson:21440,13.62757,76.16713,695.3,119.7,335.2,True
ka.geojson:21441,13.59331,75.47571,700.9,45.95,828.9,True
ka.geojson:21442,13.6375,76.16026,695.9,120.0,336.2,True
ka.geojson:21443,13.63571,76.26907,701.7,128.62,332.6,True
ka.geojson:21444,13.60208,75.51013,685.6,49.96,750.0,True
ka.geojson:21445,13.63012,75.97233,807.2,102.3,358.5,True
ka.geojson:21446,13.59484,75.42255,701.6,39.5,944.6,True
ka.geojson:21447,13.62408,75.95096,814.3,99.92,362.7,True
ka.geojson:21448,13.61747,75.96236,799.2,100.72,360.6,True
ka.geojson:21449,13.61255,75.83477,788.2,87.61,405.5,True
ka.geojson:21450,13.62244,75.92985,863.5,97.75,368.4,True
ka.geojson:21451,13.57099,75.24607,641.3,18.94,2794.8,True
ka.geojson:21452,13.62696,76.21476,721.4,123.48,334.3,True
ka.geojson:21453,13.61887,75.97453,795.1,101.96,357.6,True
ka.geojson:21454,13.57214,75.36659,754.6,33.12,1175.2,True
ka.geojson:21455,13.60439,75.89848,915.9,93.85,379.2,True
ka.geojson:21456,13.57677,75.45861,719.2,44.19,912.1,True
ka.geojson:21457,13.57911,75.41718,680.1,39.11,1003.6,True
ka.geojson:21458,13.58619,75.51382,678.9,50.71,770.3,True
ka.geojson:21459,13.61963,76.18069,706.5,120.05,335.6,True
ka.geojson:21460,13.56892,75.32823,714.4,28.57,1414.5,True
ka.geojson:21461,13.58718,75.49774,700.0,48.74,802.2,True
ka.geojson:21462,13.57396,75.43409,724.4,41.26,979.9,True
ka.geojson:21463,13.62485,76.25833,709.9,126.62,335.2,True
ka.geojson:21464,13.61516,76.03419,772.5,107.26,351.5,True
ka.geojson:21465,13.59472,75.84569,838.5,88.18,399.0,True
ka.geojson:21466,13.6115,75.94197,834.5,98.44,365.7,True
ka.geojson:21467,13.61273,76.07044,742.3,110.27,348.1,True
ka.geojson:21468,13.61918,76.11707,722.0,114.79,340.8,True
ka.geojson:21469,13.61741,76.10996,726.5,114.04,341.8,True
ka.geojson:21470,13.60433,76.14529,711.4,115.71,340.9,True
ka.geojson:21471,13.5965,75.79885,850.5,83.4,428.7,True
ka.geojson:21472,13.61261,76.09385,734.8,112.27,344.0,True
ka.geojson:21473,13.61604,76.10111,730.9,113.17,343.0,True
ka.geojson:21474,13.61742,76.23513,717.6,124.05,337.2,True
ka.geojson:21475,13.55546,75.28065,654.5,23.06,1808.1,True
ka.geojson:21476,13.58353,75.54051,678.3,53.97,727.2,True
ka.geojson:21477,13.56752,75.30731,668.9,26.1,1646.2,True
ka.geojson:21478,13.56184,75.38792,805.0,35.88,1149.0,True
ka.geojson:21479,13.61325,76.25999,709.4,125.44,336.8,True
ka.geojson:21480,13.56533,75.34232,776.9,30.31,1292.3,True
ka.geojson:21481,13.56506,75.41632,710.6,39.27,1058.1,True
ka.geojson:21482,13.60688,75.96964,791.3,100.81,361.3,True
ka.geojson:21483,13.60246,75.92935,841.5,96.76,368.8,True
ka.geojson:21484,13.59832,76.04842,756.0,107.21,351.6,True
ka.geojson:21485,13.60171,75.95529,808.5,99.16,364.9,True
ka.geojson:21486,13.56,75.47694,742.3,46.7,902.2,True
ka.geojson:21487,13.57437,75.5553,677.7,55.86,716.3,True
ka.geojson:21488,13.60657,76.16887,714.1,117.79,340.4,True
ka.geojson:21489,13.60326,75.94587,816.8,98.37,365.5,True
ka.geojson:21490,13.59761,76.1881,717.7,118.3,344.1,True
ka.geojson:21491,13.59405,76.01998,770.4,104.42,357.6,True
ka.geojson:21492,13.60743,76.21122,734.2,121.14,340.5,True
ka.geojson:21493,13.58937,75.81661,827.1,85.03,415.5,True
ka.geojson:21494,13.59028,75.90103,908.7,93.39,377.2,True
ka.geojson:21495,13.58679,76.07856,732.8,108.65,348.0,True
ka.geojson:21496,13.54794,75.30292,648.7,25.84,1546.0,True
ka.geojson:21497,13.59208,75.94727,818.9,97.81,370.5,True
ka.geojson:21498,13.5986,75.96908,799.1,100.24,364.9,True
ka.geojson:21499,13.59772,76.10917,719.1,112.17,343.3,True
ka.geojson:21500,13.59529,76.0734,733.8,109.03,346.6,True
ka.geojson:21501,13.59814,76.08295,727.7,110.08,345.3,True
ka.geojson:21502,13.57218,75.7056,1027.8,72.91,484.3,True
ka.geojson:21503,13.54261,75.45184,735.4,43.93,1012.0,True
ka.geojson:21504,13.54806,75.2513,653.7,19.66,2126.8,True
ka.geojson:21505,13.58145,75.95369,812.2,97.65,371.9,True
ka.geojson:21506,13.58253,75.87469,883.5,90.45,386.5,True
ka.geojson:21507,13.59009,75.92347,851.6,95.49,373.9,True
ka.geojson:21508,13.59594,76.12911,708.2,113.59,344.0,True
ka.geojson:21509,13.55946,75.52164,764.4,52.03,801.2,True
ka.geojson:21510,13.57093,75.73975,1054.4,76.49,476.2,True
ka.geojson:21511,13.6009,76.15871,712.8,116.41,342.2,True
ka.geojson:21512,13.55308,75.49572,748.0,49.03,873.6,True
ka.geojson:21513,13.59736,76.14987,725.1,115.35,343.4,True
ka.geojson:21514,13.5906,76.1015,718.6,110.86,345.8,True
ka.geojson:21515,13.58128,75.82644,807.9,85.7,406.0,True
ka.geojson:21516,13.54427,75.37883,751.0,35.11,1253.5,True
ka.geojson:21517,13.55315,75.22175,648.6,16.16,2981.3,True
ka.geojson:21518,13.56513,75.54056,702.3,54.21,758.1,True
ka.geojson:21519,13.55962,75.75435,1344.6,77.59,450.0,True
ka.geojson:21520,13.58681,76.24301,730.1,121.05,340.6,True
ka.geojson:21521,13.59022,75.96058,804.5,98.9,367.6,True
ka.geojson:21522,13.547,75.22964,648.8,17.12,2596.6,True
ka.geojson:21523,13.59384,76.27572,708.9,124.24,337.0,True
ka.geojson:21524,13.5925,76.16752,718.6,116.18,346.3,True
ka.geojson:21525,13.54773,75.34431,830.3,30.85,1370.2,True
ka.geojson:21526,13.56397,75.8513,932.4,87.17,401.3,True
ka.geojson:21527,13.56063,75.78338,946.3,80.51,433.5,True
ka.geojson:21528,13.54822,75.41374,704.1,39.27,1106.8,True
ka.geojson:21529,13.55717,75.55902,687.5,56.41,738.6,True
ka.geojson:21530,13.58712,76.06244,743.8,107.38,349.0,True
ka.geojson:21531,13.51864,75.91085,943.5,88.54,405.1,True
ka.geojson:21532,13.58291,76.00156,776.5,101.93,361.7,True
ka.geojson:21533,13.55752,75.8779,1073.6,89.17,399.5,True
ka.geojson:21534,13.58418,76.1314,711.5,112.53,350.2,True
ka.geojson:21535,13.53466,75.36028,786.8,33.04,1365.2,True
ka.geojson:21536,13.56888,75.81013,836.1,83.52,417.5,True
ka.geojson:21537,13.57512,76.29469,719.7,123.19,337.7,True
ka.geojson:21538,13.58518,76.1147,711.0,111.35,348.9,True
ka.geojson:21539,13.53878,75.2284,663.9,17.05,2338.7,True
ka.geojson:21540,13.54601,75.32294,723.3,28.29,1470.3,True
ka.geojson:21541,13.58198,76.09751,715.0,109.68,350.6,True
ka.geojson:21542,13.56857,76.01113,769.8,101.46,359.2,True
ka.geojson:21543,13.54089,75.39361,765.1,36.96,1199.6,True
ka.geojson:21544,13.57642,76.03723,759.5,104.32,354.1,True
ka.geojson:21545,13.5754,76.00321,772.3,101.42,360.2,True
ka.geojson:21546,13.5763,76.07572,732.8,107.38,353.4,True
ka.geojson:21547,13.56925,76.04957,746.2,104.61,357.7,True
ka.geojson:21548,13.5716,76.05769,738.6,105.49,356.2,True
ka.geojson:21549,13.57016,76.10873,727.7,109.27,358.0,True
ka.geojson:21550,13.52045,75.32372,715.7,28.86,1603.8,True
ka.geojson:21551,13.58029,76.3136,727.0,125.16,336.0,True
ka.geojson:21552,13.55351,75.80726,929.8,82.43,421.2,True
ka.geojson:21553,13.52894,75.67468,860.1,68.34,520.2,True
ka.geojson:21554,13.58778,76.30365,713.7,125.44,335.4,True
ka.geojson:21555,13.52483,75.71771,1155.5,72.32,480.7,True
ka.geojson:21556,13.57589,76.15795,725.3,113.59,351.1,True
ka.geojson:21557,13.56302,75.83098,829.9,85.21,406.7,True
ka.geojson:21558,13.57595,76.11513,717.9,110.39,354.5,True
ka.geojson:21559,13.57311,76.1215,715.4,110.56,356.0,True
ka.geojson:21560,13.5662,75.99231,778.5,99.69,362.9,True
ka.geojson:21561,13.51966,75.53528,748.2,53.5,726.2,True
ka.geojson:21562,13.51585,75.26153,666.4,21.4,2000.0,True
ka.geojson:21563,13.53298,75.3748,762.7,34.82,1297.9,True
ka.geojson:21564,13.5729,76.09271,722.1,108.35,356.9,True
ka.geojson:21565,13.56342,76.19978,738.7,115.09,346.9,True
ka.geojson:21566,13.52548,75.23824,668.5,18.41,2070.7,True
ka.geojson:21567,13.51451,75.61395,798.4,61.66,611.2,True
ka.geojson:21568,13.56471,75.97106,786.9,97.8,368.4,True
ka.geojson:21569,13.51982,75.57008,749.6,57.26,690.0,True
ka.geojson:21570,13.55457,76.0322,757.7,101.73,367.8,True
ka.geojson:21571,13.56598,76.31701,724.9,123.52,338.2,True
ka.geojson:21572,13.53171,75.43502,722.2,42.06,1091.6,True
ka.geojson:21573,13.5764,76.24727,727.7,120.06,340.4,True
ka.geojson:21574,13.51861,75.40796,783.4,38.99,1227.9,True
ka.geojson:21575,13.56853,76.07252,724.8,106.33,358.3,True
ka.geojson:21576,13.55855,76.27025,729.8,119.36,342.2,True
